timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601741184382,2925,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741184382,44652,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741184382,328,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741185382,50112,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741185382,4888,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741185382,44651,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741185382,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741186383,50112,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741186383,4463,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741186383,44804,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741186383,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741187383,50112,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741187383,3716,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741187383,44808,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741187383,398,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741188383,50111,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741188383,4299,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741188383,44804,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741188383,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741189383,50111,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741189383,5263,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741189383,44815,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741189383,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741190384,50111,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741190384,4492,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741190384,44871,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741190384,1236,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741191385,50111,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741191385,5639,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741191385,44791,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741191385,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741192385,50110,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741192385,36771,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741192385,44904,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741192385,35982,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741193385,50110,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741193385,7594,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741193385,45031,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741193385,29677,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741194386,50110,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741194386,8198,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741194386,44957,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741194386,24808,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741195388,50109,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741195388,10729,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741195388,44962,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741195388,42732,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741196389,50109,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741196389,7956,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741196389,44987,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741196389,11976,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741197390,50109,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741197390,2748,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741197390,44973,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741197390,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741198390,50109,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741198390,3282,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741198390,44958,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741198390,1787,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741199391,50108,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741199391,3724,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741199391,44959,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741199391,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741200391,50108,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741200391,5195,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741200391,44921,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741200391,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741201391,50108,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741201391,4090,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741201391,44908,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741201391,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741202391,50107,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741202391,3324,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741202391,44900,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741202391,1863,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741203391,50107,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741203391,2725,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741203391,44900,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741203391,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741204392,50106,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741204392,2736,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741204392,44890,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741204392,2191,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741205393,50106,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741205393,4080,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741205393,44889,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741205393,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741206393,50106,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741206393,3522,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741206393,44886,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741206393,796,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741207394,50106,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741207394,2727,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741207394,44885,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741207394,908,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741208395,50106,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741208395,3876,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741208395,44816,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741208395,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741209395,50105,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741209395,4477,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741209395,44817,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741209395,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741210396,50105,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741210396,3704,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741210396,44819,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741210397,392,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741211397,50104,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741211397,3293,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741211397,44788,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741211397,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741212397,50105,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741212397,2920,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741212397,44658,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741212397,328,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741213398,50105,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741213398,3118,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741213398,44682,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741213398,398,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741214398,50105,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741214398,4080,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741214398,44680,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741214398,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741215399,50105,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741215399,4300,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741215399,44679,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741215399,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741216399,50104,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741216399,5087,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741216399,44677,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741216399,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741217400,50104,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741217400,2141,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741217400,44677,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741217400,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741218401,50104,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741218401,3912,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741218401,44679,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741218401,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741219401,50104,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741219401,2724,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741219401,44679,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741219401,398,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741220401,50103,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741220401,3501,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741220401,44723,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741220401,1804,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741221402,50103,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741221402,3923,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741221402,44720,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741221402,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741222402,50103,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741222402,3324,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741222402,44715,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741222402,1447,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741223403,50102,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741223403,3500,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741223403,44711,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741223403,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741224404,50102,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741224404,2937,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741224404,44710,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741224404,246,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741225404,50102,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741225404,2925,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741225404,44709,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741225404,328,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741226405,50102,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741226405,3124,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741226405,44708,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741226405,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741227405,50102,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741227405,4679,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741227405,44707,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741227405,13916,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741228406,50102,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741228406,4677,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741228406,44704,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741228406,328,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741229407,50101,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741229407,4479,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741229407,44715,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741229407,4757,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741230407,50100,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741230407,4487,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741230407,44709,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741230407,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741231407,50100,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741231407,4099,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741231407,44719,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741231407,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741232408,50100,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741232408,4301,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741232408,44747,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741232408,3093,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741233408,50100,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741233408,2879,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741233408,44755,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741233408,750,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741234409,50100,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741234409,3118,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741234409,44775,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741234409,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741235409,50099,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741235409,4876,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741235409,44794,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741235409,1957,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741236409,50099,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741236409,4500,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741236409,44803,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741236409,843,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741237410,50099,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741237410,3317,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741237410,44816,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741237410,398,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741238411,50099,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741238411,3136,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741238411,44826,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741238411,1341,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741239411,50099,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741239411,3888,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741239411,44839,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741239411,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741240412,50098,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741240412,2736,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741240412,44838,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741240412,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741241412,50098,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741241412,3325,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741241412,44858,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741241412,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741242413,50098,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741242413,2913,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741242413,44877,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741242413,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741243413,50097,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741243413,4898,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741243413,44889,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741243413,398,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741244413,50097,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741244413,6425,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741244413,44895,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741244413,392,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741245414,50096,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741245414,5075,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741245414,44919,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741245414,4751,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741246414,50096,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741246414,2901,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741246414,44939,localhost Memory usedperc,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741246414,0,localhost Network I/O unit=kb:bytesrecv,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601741247415,50096,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
