timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601666165310,5,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,336,344,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666163433,1890,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,34001,2528,8,9,null,0,0,0
1601666165268,16,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,8,9,http://localhost:8080/,16,0,0
1601666165315,4,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,533,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165285,12,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,8,9,http://localhost:8080/clients.html,12,0,0
1601666165320,3,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,491,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666165298,12,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,12,0,0
1601666165311,4,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,336,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165315,5,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,716,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165320,3,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,491,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666164868,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,762,0
1601666164863,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,768,0
1601666165630,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666165631,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666165641,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666165642,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666165655,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666165656,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666164868,796,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,34299,2457,8,9,null,0,0,0
1601666165615,14,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,8,9,http://localhost:8080/,14,0,0
1601666165630,10,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,8,9,http://localhost:8080/clients.html,10,0,0
1601666164863,801,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,34299,2386,8,9,null,0,0,0
1601666165641,10,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,10,0,0
1601666165615,15,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,8,9,http://localhost:8080/,15,0,0
1601666165651,4,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,491,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165631,11,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,8,9,http://localhost:8080/clients.html,11,0,0
1601666165655,5,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,645,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666165643,9,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,9,0,0
1601666165661,3,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,634,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666165652,4,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,491,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165656,5,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,574,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666165661,3,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,634,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666165666,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666165675,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666165683,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666165695,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,7,0
1601666165666,36,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-4,,true,,34542,2503,8,9,null,0,0,0
1601666165666,9,connect_to_server,200,,UC_02_sendComment 1-4,text,true,,22653,355,8,9,http://localhost:8080/,8,0,0
1601666165675,8,click_clients,200,,UC_02_sendComment 1-4,text,true,,6135,400,8,9,http://localhost:8080/clients.html,8,0,0
1601666165684,7,click_guestbook_1,200,,UC_02_sendComment 1-4,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,7,0,0
1601666165691,4,click_guestbook_2,200,,UC_02_sendComment 1-4,text,true,,634,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165695,4,create_COMMENT_1,200,,UC_02_sendComment 1-4,text,true,,274,691,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165699,3,create_COMMENT_2,200,,UC_02_sendComment 1-4,text,true,,734,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666164856,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1175,0
1601666166032,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666166041,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601666166054,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666164856,1207,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,34758,2547,8,9,null,0,0,0
1601666166020,10,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,8,9,http://localhost:8080/,10,0,0
1601666166032,9,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,8,9,http://localhost:8080/clients.html,9,0,0
1601666166041,8,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,8,0,0
1601666166050,4,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,734,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166054,5,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,735,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666166059,4,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,850,318,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165324,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,886,0
1601666166210,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666166219,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601666166232,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666165324,916,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-2,,true,,34961,2466,8,9,null,0,0,0
1601666166199,11,connect_to_server,200,,UC_02_sendComment 1-2,text,true,,22653,355,8,9,http://localhost:8080/,10,0,0
1601666166211,8,click_clients,200,,UC_02_sendComment 1-2,text,true,,6135,400,8,9,http://localhost:8080/clients.html,8,0,0
1601666166220,7,click_guestbook_1,200,,UC_02_sendComment 1-2,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,7,0,0
1601666166228,3,click_guestbook_2,200,,UC_02_sendComment 1-2,text,true,,850,344,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666166232,4,create_COMMENT_1,200,,UC_02_sendComment 1-2,text,true,,274,654,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166237,3,create_COMMENT_2,200,,UC_02_sendComment 1-2,text,true,,937,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666164869,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1508,0
1601666166378,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666166387,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666166399,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,78,0
1601666164869,1608,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,35094,2351,8,9,null,0,0,0
1601666166367,10,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,8,9,http://localhost:8080/,10,0,0
1601666166378,9,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,8,9,http://localhost:8080/clients.html,9,0,0
1601666166387,8,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,8,0,0
1601666166395,4,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,937,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166400,9,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,539,8,9,http://localhost:8080/service/guestbook,9,0,0
1601666166409,68,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,983,318,8,9,http://localhost:8080/service/guestbook,68,0,0
1601666166478,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666166489,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666166498,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601666166511,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666166478,41,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,35259,2558,8,9,null,0,0,0
1601666166478,10,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,8,9,http://localhost:8080/,10,0,0
1601666166489,8,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,8,9,http://localhost:8080/clients.html,8,0,0
1601666166498,8,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,8,0,0
1601666166506,5,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,983,344,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666166511,5,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,746,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666166516,3,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,1102,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666166520,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666166530,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666166571,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,17,0
1601666166588,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,10,0
1601666166520,77,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-6,,true,,35429,2362,8,9,null,0,0,0
1601666166520,9,connect_to_server,200,,UC_02_sendComment 1-6,text,true,,22653,355,8,9,http://localhost:8080/,9,0,0
1601666166530,9,click_clients,200,,UC_02_sendComment 1-6,text,true,,6135,400,8,9,http://localhost:8080/clients.html,9,0,0
1601666166571,11,click_guestbook_1,200,,UC_02_sendComment 1-6,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,11,0,0
1601666166583,4,click_guestbook_2,200,,UC_02_sendComment 1-6,text,true,,1102,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166588,5,create_COMMENT_1,200,,UC_02_sendComment 1-6,text,true,,274,550,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666166593,4,create_COMMENT_2,200,,UC_02_sendComment 1-6,text,true,,1153,318,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165324,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1589,0
1601666166064,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,853,0
1601666165076,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1842,0
1601666166913,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666166917,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601666166918,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666166925,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,16,0
1601666166931,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,18,0
1601666166932,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,17,0
1601666166941,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666165324,1625,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,35565,2462,8,9,null,0,0,0
1601666166897,15,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,8,9,http://localhost:8080/,15,0,0
1601666166914,11,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,8,9,http://localhost:8080/clients.html,10,0,0
1601666166925,12,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,12,0,0
1601666166937,4,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,1153,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166941,5,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,650,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666166946,3,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,1238,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666166949,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666166949,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666166064,893,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,35850,2488,8,9,null,0,0,0
1601666166897,19,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,8,9,http://localhost:8080/,19,0,0
1601666166917,13,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,8,9,http://localhost:8080/clients.html,13,0,0
1601666165076,1881,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-3,,true,,35869,2489,8,9,null,0,0,1
1601666166931,14,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,14,0,0
1601666166897,20,connect_to_server,200,,UC_02_sendComment 1-3,text,true,,22672,355,8,9,http://localhost:8080/,20,0,0
1601666166945,3,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,1238,344,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666166918,14,click_clients,200,,UC_02_sendComment 1-3,text,true,,6135,400,8,9,http://localhost:8080/clients.html,13,0,1
1601666166933,11,click_guestbook_1,200,,UC_02_sendComment 1-3,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,11,0,0
1601666166949,4,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,676,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166945,3,click_guestbook_2,200,,UC_02_sendComment 1-3,text,true,,1238,344,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666166953,4,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,1438,318,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166949,4,create_COMMENT_1,200,,UC_02_sendComment 1-3,text,true,,274,677,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166953,4,create_COMMENT_2,200,,UC_02_sendComment 1-3,text,true,,1438,318,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666165666,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,1593,0
1601666164262,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,2997,0
1601666167260,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666167260,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666167272,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666167272,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666167287,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,13,0
1601666167286,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666165666,1634,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,36196,2388,8,9,null,0,0,0
1601666164262,3038,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36196,2468,8,9,null,0,0,0
1601666167244,15,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,8,9,http://localhost:8080/,15,0,0
1601666167244,14,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,8,9,http://localhost:8080/,14,0,0
1601666167260,11,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,8,9,http://localhost:8080/clients.html,11,0,0
1601666167260,12,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,8,9,http://localhost:8080/clients.html,12,0,0
1601666167272,10,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,10,0,0
1601666167272,11,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,11,0,0
1601666167282,4,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,1438,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167283,3,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1438,344,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666167286,5,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,576,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666167287,4,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,656,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167291,9,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,1584,318,8,9,http://localhost:8080/service/guestbook,9,0,0
1601666167291,9,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1584,318,8,9,http://localhost:8080/service/guestbook,9,0,0
1601666167301,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666167311,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,7,0
1601666167318,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,59,0
1601666167377,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666167301,84,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,36453,2536,8,9,null,0,0,0
1601666167301,9,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,8,9,http://localhost:8080/,9,0,0
1601666167311,7,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,8,9,http://localhost:8080/clients.html,7,0,0
1601666167319,6,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,6,0,0
1601666167326,50,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,1584,344,8,9,http://localhost:8080/service/guestbook,50,0,0
1601666167377,5,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,724,8,9,http://localhost:8080/service/guestbook,5,0,0
1601666167382,3,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,1695,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666167386,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666167398,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666167406,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666167418,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666167386,41,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-8,,true,,36683,2558,8,9,null,0,0,0
1601666167386,11,connect_to_server,200,,UC_02_sendComment 1-8,text,true,,22653,355,8,9,http://localhost:8080/,11,0,0
1601666167398,8,click_clients,200,,UC_02_sendComment 1-8,text,true,,6135,400,8,9,http://localhost:8080/clients.html,8,0,0
1601666167406,8,click_guestbook_1,200,,UC_02_sendComment 1-8,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,8,0,0
1601666167414,4,click_guestbook_2,200,,UC_02_sendComment 1-8,text,true,,1695,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167419,4,create_COMMENT_1,200,,UC_02_sendComment 1-8,text,true,,274,746,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167423,4,create_COMMENT_2,200,,UC_02_sendComment 1-8,text,true,,1814,318,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666166958,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,759,0
1601666166951,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,767,0
1601666167717,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666167718,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,11,0
1601666167728,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666167729,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,14,0
1601666167742,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666167743,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,7,0
1601666166958,792,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,36965,2516,8,9,null,0,0,0
1601666166951,799,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-7,,true,,36965,2387,8,9,null,0,0,0
1601666167702,15,connect_to_server,200,,UC_02_sendComment 1-7,text,true,,22653,355,8,9,http://localhost:8080/,15,0,0
1601666167702,14,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,8,9,http://localhost:8080/,14,0,0
1601666167718,10,click_clients,200,,UC_02_sendComment 1-7,text,true,,6135,400,8,9,http://localhost:8080/clients.html,10,0,0
1601666167717,10,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,8,9,http://localhost:8080/clients.html,10,0,0
1601666167729,10,click_guestbook_1,200,,UC_02_sendComment 1-7,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,10,0,0
1601666167728,10,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,10,0,0
1601666167740,3,click_guestbook_2,200,,UC_02_sendComment 1-7,text,true,,1814,344,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666167738,4,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,1814,344,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167743,4,create_COMMENT_1,200,,UC_02_sendComment 1-7,text,true,,274,575,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167742,4,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,704,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167747,3,create_COMMENT_2,200,,UC_02_sendComment 1-7,text,true,,1977,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666167747,3,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,1977,318,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666167751,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,9,0
1601666167761,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666167769,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,12,0
1601666167782,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,0,8,0
1601666167751,38,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-5,,true,,37205,2438,8,9,null,0,0,0
1601666167751,9,connect_to_server,200,,UC_02_sendComment 1-5,text,true,,22653,355,8,9,http://localhost:8080/,8,0,0
1601666167761,8,click_clients,200,,UC_02_sendComment 1-5,text,true,,6135,400,8,9,http://localhost:8080/clients.html,8,0,0
1601666167770,7,click_guestbook_1,200,,UC_02_sendComment 1-5,text,true,,4112,395,8,9,http://localhost:8080/guestbook.html,7,0,0
1601666167778,3,click_guestbook_2,200,,UC_02_sendComment 1-5,text,true,,1977,344,8,9,http://localhost:8080/service/guestbook,3,0,0
1601666167782,4,create_COMMENT_1,200,,UC_02_sendComment 1-5,text,true,,274,626,8,9,http://localhost:8080/service/guestbook,4,0,0
1601666167786,3,create_COMMENT_2,200,,UC_02_sendComment 1-5,text,true,,2054,318,8,9,http://localhost:8080/service/guestbook,3,0,0
